variable	Diss	SITE	Habitats	Sim	Site
DU_SS	0.5775	DU	Stom-Stom	0.4225	DU1
DU_SS	0.5782	DU	Stom-Stom	0.4218	DU1
DU_SS	0.581	DU	Stom-Stom	0.419	DU1
DU_SS	0.5831	DU	Stom-Stom	0.4169	DU1
DU_SS	0.5866	DU	Stom-Stom	0.4134	DU1
DU_SS	0.5915	DU	Stom-Stom	0.4085	DU1
DU_SS	0.5964	DU	Stom-Stom	0.4036	DU1
DU_SS	0.5978	DU	Stom-Stom	0.4022	DU1
DU_SS	0.5999	DU	Stom-Stom	0.4001	DU2
DU_SS	0.6006	DU	Stom-Stom	0.3994	DU2
DU_SS	0.6006	DU	Stom-Stom	0.3994	DU2
DU_SS	0.602	DU	Stom-Stom	0.398	DU2
DU_SS	0.6041	DU	Stom-Stom	0.3959	DU2
DU_SS	0.6055	DU	Stom-Stom	0.3945	DU2
DU_SS	0.6083	DU	Stom-Stom	0.3917	DU2
DU_SS	0.609	DU	Stom-Stom	0.391	DU2
DU_SS	0.609	DU	Stom-Stom	0.391	DU2
DU_SS	0.616	DU	Stom-Stom	0.384	DU2
DU_SS	0.6181	DU	Stom-Stom	0.3819	DU2
DU_SS	0.6216	DU	Stom-Stom	0.3784	DU2
DU_SS	0.6223	DU	Stom-Stom	0.3777	DU2
DU_SS	0.6223	DU	Stom-Stom	0.3777	DU2
DU_SS	0.6335	DU	Stom-Stom	0.3665	DU2
DU_SS	0.637	DU	Stom-Stom	0.363	DU2
DU_SS	0.6391	DU	Stom-Stom	0.3609	DU2
DU_SS	0.6454	DU	Stom-Stom	0.3546	DU2
DU_SS	0.6475	DU	Stom-Stom	0.3525	DU2
DU_SS	0.6482	DU	Stom-Stom	0.3518	DU2
DU_SS	0.6489	DU	Stom-Stom	0.3511	DU2
DU_SS	0.6503	DU	Stom-Stom	0.3497	DU2
DU_SS	0.6517	DU	Stom-Stom	0.3483	DU2
DU_SS	0.6531	DU	Stom-Stom	0.3469	DU2
DU_SS	0.6538	DU	Stom-Stom	0.3462	DU2
DU_SS	0.6545	DU	Stom-Stom	0.3455	DU2
DU_SS	0.658	DU	Stom-Stom	0.342	DU2
DU_SS	0.6601	DU	Stom-Stom	0.3399	DU2
DU_SS	0.6629	DU	Stom-Stom	0.3371	DU2
DU_SS	0.6629	DU	Stom-Stom	0.3371	DU2
DU_SS	0.6643	DU	Stom-Stom	0.3357	DU2
DU_SS	0.6685	DU	Stom-Stom	0.3315	DU2
DU_SS	0.6699	DU	Stom-Stom	0.3301	DU2
DU_SS	0.6734	DU	Stom-Stom	0.3266	DU2
DU_SS	0.6755	DU	Stom-Stom	0.3245	DU2
DU_SS	0.6797	DU	Stom-Stom	0.3203	DU2
DU_Ssed	0.707	DU	Stom-Sed	0.293	DU1
DU_Ssed	0.71	DU	Stom-Sed	0.29	DU1
DU_Ssed	0.711	DU	Stom-Sed	0.289	DU1
DU_Ssed	0.716	DU	Stom-Sed	0.284	DU1
DU_Ssed	0.718	DU	Stom-Sed	0.282	DU1
DU_Ssed	0.721	DU	Stom-Sed	0.279	DU1
DU_Ssed	0.723	DU	Stom-Sed	0.277	DU1
DU_Ssed	0.723	DU	Stom-Sed	0.277	DU1
DU_Ssed	0.723	DU	Stom-Sed	0.277	DU1
DU_Ssed	0.724	DU	Stom-Sed	0.276	DU1
DU_Ssed	0.727	DU	Stom-Sed	0.273	DU1
DU_Ssed	0.728	DU	Stom-Sed	0.272	DU1
DU_Ssed	0.728	DU	Stom-Sed	0.272	DU1
DU_Ssed	0.729	DU	Stom-Sed	0.271	DU1
DU_Ssed	0.731	DU	Stom-Sed	0.269	DU1
DU_Ssed	0.731	DU	Stom-Sed	0.269	DU1
DU_Ssed	0.731	DU	Stom-Sed	0.269	DU1
DU_Ssed	0.734	DU	Stom-Sed	0.266	DU1
DU_Ssed	0.736	DU	Stom-Sed	0.264	DU1
DU_Ssed	0.737	DU	Stom-Sed	0.263	DU1
DU_Ssed	0.74	DU	Stom-Sed	0.26	DU1
DU_Ssed	0.74	DU	Stom-Sed	0.26	DU1
DU_Ssed	0.74	DU	Stom-Sed	0.26	DU1
DU_Ssed	0.743	DU	Stom-Sed	0.257	DU1
DU_Ssed	0.743	DU	Stom-Sed	0.257	DU1
DU_Ssed	0.745	DU	Stom-Sed	0.255	DU1
DU_Ssed	0.746	DU	Stom-Sed	0.254	DU1
DU_Ssed	0.746	DU	Stom-Sed	0.254	DU1
DU_Ssed	0.747	DU	Stom-Sed	0.253	DU1
DU_Ssed	0.747	DU	Stom-Sed	0.253	DU1
DU_Ssed	0.747	DU	Stom-Sed	0.253	DU1
DU_Ssed	0.749	DU	Stom-Sed	0.251	DU1
DU_Ssed	0.751	DU	Stom-Sed	0.249	DU1
DU_Ssed	0.753	DU	Stom-Sed	0.247	DU1
DU_Ssed	0.753	DU	Stom-Sed	0.247	DU1
DU_Ssed	0.754	DU	Stom-Sed	0.246	DU1
DU_Ssed	0.754	DU	Stom-Sed	0.246	DU1
DU_Ssed	0.755	DU	Stom-Sed	0.245	DU1
DU_Ssed	0.756	DU	Stom-Sed	0.244	DU1
DU_Ssed	0.757	DU	Stom-Sed	0.243	DU1
DU_Ssed	0.757	DU	Stom-Sed	0.243	DU1
DU_Ssed	0.758	DU	Stom-Sed	0.242	DU1
DU_Ssed	0.759	DU	Stom-Sed	0.241	DU1
DU_Ssed	0.76	DU	Stom-Sed	0.24	DU1
DU_Ssed	0.76	DU	Stom-Sed	0.24	DU1
DU_Ssed	0.76	DU	Stom-Sed	0.24	DU1
DU_Ssed	0.761	DU	Stom-Sed	0.239	DU1
DU_Ssed	0.763	DU	Stom-Sed	0.237	DU1
DU_Ssed	0.764	DU	Stom-Sed	0.236	DU1
DU_Ssed	0.764	DU	Stom-Sed	0.236	DU1
DU_Ssed	0.764	DU	Stom-Sed	0.236	DU1
DU_Ssed	0.764	DU	Stom-Sed	0.236	DU1
DU_Ssed	0.765	DU	Stom-Sed	0.235	DU1
DU_Ssed	0.766	DU	Stom-Sed	0.234	DU1
DU_Ssed	0.766	DU	Stom-Sed	0.234	DU1
DU_Ssed	0.767	DU	Stom-Sed	0.233	DU1
DU_Ssed	0.767	DU	Stom-Sed	0.233	DU1
DU_Ssed	0.767	DU	Stom-Sed	0.233	DU1
DU_Ssed	0.767	DU	Stom-Sed	0.233	DU1
DU_Ssed	0.767	DU	Stom-Sed	0.233	DU1
DU_Ssed	0.768	DU	Stom-Sed	0.232	DU1
DU_Ssed	0.768	DU	Stom-Sed	0.232	DU1
DU_Ssed	0.768	DU	Stom-Sed	0.232	DU1
DU_Ssed	0.768	DU	Stom-Sed	0.232	DU1
DU_Ssed	0.768	DU	Stom-Sed	0.232	DU1
DU_Ssed	0.769	DU	Stom-Sed	0.231	DU1
DU_Ssed	0.77	DU	Stom-Sed	0.23	DU1
DU_Ssed	0.77	DU	Stom-Sed	0.23	DU1
DU_Ssed	0.77	DU	Stom-Sed	0.23	DU1
DU_Ssed	0.771	DU	Stom-Sed	0.229	DU1
DU_Ssed	0.775	DU	Stom-Sed	0.225	DU1
DU_Ssed	0.775	DU	Stom-Sed	0.225	DU1
DU_Ssed	0.777	DU	Stom-Sed	0.223	DU1
DU_Ssed	0.778	DU	Stom-Sed	0.222	DU1
DU_Ssed	0.779	DU	Stom-Sed	0.221	DU1
DU_Ssed	0.779	DU	Stom-Sed	0.221	DU1
DU_Ssed	0.779	DU	Stom-Sed	0.221	DU1
DU_Ssed	0.78	DU	Stom-Sed	0.22	DU1
DU_Ssed	0.78	DU	Stom-Sed	0.22	DU1
DU_Ssed	0.78	DU	Stom-Sed	0.22	DU1
DU_Ssed	0.782	DU	Stom-Sed	0.218	DU1
DU_Ssed	0.782	DU	Stom-Sed	0.218	DU1
DU_Ssed	0.782	DU	Stom-Sed	0.218	DU1
DU_Ssed	0.783	DU	Stom-Sed	0.217	DU1
DU_Ssed	0.783	DU	Stom-Sed	0.217	DU2
DU_Ssed	0.784	DU	Stom-Sed	0.216	DU2
DU_Ssed	0.784	DU	Stom-Sed	0.216	DU2
DU_Ssed	0.786	DU	Stom-Sed	0.214	DU2
DU_Ssed	0.786	DU	Stom-Sed	0.214	DU2
DU_Ssed	0.786	DU	Stom-Sed	0.214	DU2
DU_Ssed	0.787	DU	Stom-Sed	0.213	DU2
DU_Ssed	0.788	DU	Stom-Sed	0.212	DU2
DU_Ssed	0.789	DU	Stom-Sed	0.211	DU2
DU_Ssed	0.79	DU	Stom-Sed	0.21	DU2
DU_Ssed	0.79	DU	Stom-Sed	0.21	DU2
DU_Ssed	0.79	DU	Stom-Sed	0.21	DU2
DU_Ssed	0.791	DU	Stom-Sed	0.209	DU2
DU_Ssed	0.791	DU	Stom-Sed	0.209	DU2
DU_Ssed	0.792	DU	Stom-Sed	0.208	DU2
DU_Ssed	0.792	DU	Stom-Sed	0.208	DU2
DU_Ssed	0.793	DU	Stom-Sed	0.207	DU2
DU_Ssed	0.793	DU	Stom-Sed	0.207	DU2
DU_Ssed	0.793	DU	Stom-Sed	0.207	DU2
DU_Ssed	0.794	DU	Stom-Sed	0.206	DU2
DU_Ssed	0.796	DU	Stom-Sed	0.204	DU2
DU_Ssed	0.796	DU	Stom-Sed	0.204	DU2
DU_Ssed	0.796	DU	Stom-Sed	0.204	DU2
DU_Ssed	0.796	DU	Stom-Sed	0.204	DU2
DU_Ssed	0.797	DU	Stom-Sed	0.203	DU2
DU_Ssed	0.798	DU	Stom-Sed	0.202	DU2
DU_Ssed	0.798	DU	Stom-Sed	0.202	DU2
DU_Ssed	0.798	DU	Stom-Sed	0.202	DU2
DU_Ssed	0.799	DU	Stom-Sed	0.201	DU2
DU_Ssed	0.8	DU	Stom-Sed	0.2	DU2
DU_Ssed	0.801	DU	Stom-Sed	0.199	DU2
DU_Ssed	0.801	DU	Stom-Sed	0.199	DU2
DU_Ssed	0.802	DU	Stom-Sed	0.198	DU2
DU_Ssed	0.802	DU	Stom-Sed	0.198	DU2
DU_Ssed	0.803	DU	Stom-Sed	0.197	DU2
DU_Ssed	0.803	DU	Stom-Sed	0.197	DU2
DU_Ssed	0.804	DU	Stom-Sed	0.196	DU2
DU_Ssed	0.805	DU	Stom-Sed	0.195	DU2
DU_Ssed	0.806	DU	Stom-Sed	0.194	DU2
DU_Ssed	0.806	DU	Stom-Sed	0.194	DU2
DU_Ssed	0.807	DU	Stom-Sed	0.193	DU2
DU_Ssed	0.807	DU	Stom-Sed	0.193	DU2
DU_Ssed	0.807	DU	Stom-Sed	0.193	DU2
DU_Ssed	0.808	DU	Stom-Sed	0.192	DU2
DU_Ssed	0.808	DU	Stom-Sed	0.192	DU2
DU_Ssed	0.809	DU	Stom-Sed	0.191	DU2
DU_Ssed	0.809	DU	Stom-Sed	0.191	DU2
DU_Ssed	0.81	DU	Stom-Sed	0.19	DU2
DU_Ssed	0.81	DU	Stom-Sed	0.19	DU2
DU_Ssed	0.81	DU	Stom-Sed	0.19	DU2
DU_Ssed	0.81	DU	Stom-Sed	0.19	DU2
DU_Ssed	0.811	DU	Stom-Sed	0.189	DU2
DU_Ssed	0.811	DU	Stom-Sed	0.189	DU2
DU_Ssed	0.811	DU	Stom-Sed	0.189	DU2
DU_Ssed	0.811	DU	Stom-Sed	0.189	DU2
DU_Ssed	0.812	DU	Stom-Sed	0.188	DU2
DU_Ssed	0.812	DU	Stom-Sed	0.188	DU2
DU_Ssed	0.812	DU	Stom-Sed	0.188	DU2
DU_Ssed	0.813	DU	Stom-Sed	0.187	DU2
DU_Ssed	0.813	DU	Stom-Sed	0.187	DU2
DU_Ssed	0.813	DU	Stom-Sed	0.187	DU2
DU_Ssed	0.814	DU	Stom-Sed	0.186	DU2
DU_Ssed	0.815	DU	Stom-Sed	0.185	DU2
DU_Ssed	0.815	DU	Stom-Sed	0.185	DU2
DU_Ssed	0.816	DU	Stom-Sed	0.184	DU2
DU_Ssed	0.816	DU	Stom-Sed	0.184	DU2
DU_Ssed	0.816	DU	Stom-Sed	0.184	DU2
DU_Ssed	0.817	DU	Stom-Sed	0.183	DU2
DU_Ssed	0.818	DU	Stom-Sed	0.182	DU2
DU_Ssed	0.818	DU	Stom-Sed	0.182	DU2
DU_Ssed	0.818	DU	Stom-Sed	0.182	DU2
DU_Ssed	0.818	DU	Stom-Sed	0.182	DU2
DU_Ssed	0.82	DU	Stom-Sed	0.18	DU2
DU_Ssed	0.821	DU	Stom-Sed	0.179	DU2
DU_Ssed	0.821	DU	Stom-Sed	0.179	DU2
DU_Ssed	0.822	DU	Stom-Sed	0.178	DU2
DU_Ssed	0.822	DU	Stom-Sed	0.178	DU2
DU_Ssed	0.822	DU	Stom-Sed	0.178	DU2
DU_Ssed	0.824	DU	Stom-Sed	0.176	DU2
DU_Ssed	0.824	DU	Stom-Sed	0.176	DU2
DU_Ssed	0.825	DU	Stom-Sed	0.175	DU2
DU_Ssed	0.825	DU	Stom-Sed	0.175	DU2
DU_Ssed	0.825	DU	Stom-Sed	0.175	DU2
DU_Ssed	0.826	DU	Stom-Sed	0.174	DU2
DU_Ssed	0.827	DU	Stom-Sed	0.173	DU2
DU_Ssed	0.828	DU	Stom-Sed	0.172	DU2
DU_Ssed	0.829	DU	Stom-Sed	0.171	DU2
DU_Ssed	0.829	DU	Stom-Sed	0.171	DU2
DU_Ssed	0.83	DU	Stom-Sed	0.17	DU2
DU_Ssed	0.83	DU	Stom-Sed	0.17	DU2
DU_Ssed	0.83	DU	Stom-Sed	0.17	DU2
DU_Ssed	0.832	DU	Stom-Sed	0.168	DU2
DU_Ssed	0.833	DU	Stom-Sed	0.167	DU2
DU_Ssed	0.833	DU	Stom-Sed	0.167	DU2
DU_Ssed	0.833	DU	Stom-Sed	0.167	DU2
DU_Ssed	0.834	DU	Stom-Sed	0.166	DU2
DU_Ssed	0.834	DU	Stom-Sed	0.166	DU2
DU_Ssed	0.834	DU	Stom-Sed	0.166	DU2
DU_Ssed	0.838	DU	Stom-Sed	0.162	DU2
DU_Ssed	0.839	DU	Stom-Sed	0.161	DU2
DU_Ssed	0.839	DU	Stom-Sed	0.161	DU2
DU_Ssed	0.839	DU	Stom-Sed	0.161	DU2
DU_Ssed	0.839	DU	Stom-Sed	0.161	DU2
DU_Ssed	0.841	DU	Stom-Sed	0.159	DU2
DU_Ssed	0.841	DU	Stom-Sed	0.159	DU2
DU_Ssed	0.842	DU	Stom-Sed	0.158	DU2
DU_Ssed	0.845	DU	Stom-Sed	0.155	DU1
DU_Ssed	0.845	DU	Stom-Sed	0.155	DU1
DU_Ssed	0.845	DU	Stom-Sed	0.155	DU1
DU_Ssed	0.847	DU	Stom-Sed	0.153	DU1
DU_Ssed	0.847	DU	Stom-Sed	0.153	DU1
DU_Ssed	0.849	DU	Stom-Sed	0.151	DU1
DU_Ssed	0.855	DU	Stom-Sed	0.145	DU1
DU_Ssed	0.856	DU	Stom-Sed	0.144	DU1
DU_Ssed	0.856	DU	Stom-Sed	0.144	DU1
DU_Ssed	0.86	DU	Stom-Sed	0.14	DU1
DU_Ssed	0.861	DU	Stom-Sed	0.139	DU1
DU_Ssed	0.862	DU	Stom-Sed	0.138	DU1
DU_Ssed	0.867	DU	Stom-Sed	0.133	DU1
DU_Ssed	0.869	DU	Stom-Sed	0.131	DU1
DU_Ssed	0.869	DU	Stom-Sed	0.131	DU1
DU_Ssed	0.87	DU	Stom-Sed	0.13	DU1
DU_Ssed	0.87	DU	Stom-Sed	0.13	DU1
DU_Ssed	0.87	DU	Stom-Sed	0.13	DU1
DU_Ssed	0.871	DU	Stom-Sed	0.129	DU1
DU_Ssed	0.873	DU	Stom-Sed	0.127	DU1
DU_Ssed	0.873	DU	Stom-Sed	0.127	DU1
DU_Ssed	0.873	DU	Stom-Sed	0.127	DU1
DU_Ssed	0.874	DU	Stom-Sed	0.126	DU1
DU_Ssed	0.875	DU	Stom-Sed	0.125	DU1
DU_Ssed	0.875	DU	Stom-Sed	0.125	DU1
DU_Ssed	0.877	DU	Stom-Sed	0.123	DU1
DU_Ssed	0.877	DU	Stom-Sed	0.123	DU1
DU_Ssed	0.878	DU	Stom-Sed	0.122	DU1
DU_Ssed	0.878	DU	Stom-Sed	0.122	DU1
DU_Ssed	0.878	DU	Stom-Sed	0.122	DU1
DU_Ssed	0.878	DU	Stom-Sed	0.122	DU1
DU_Ssed	0.878	DU	Stom-Sed	0.122	DU1
DU_Ssed	0.879	DU	Stom-Sed	0.121	DU1
DU_Ssed	0.88	DU	Stom-Sed	0.12	DU1
DU_Ssed	0.881	DU	Stom-Sed	0.119	DU1
DU_Ssed	0.881	DU	Stom-Sed	0.119	DU1
DU_Ssed	0.881	DU	Stom-Sed	0.119	DU1
DU_Ssed	0.881	DU	Stom-Sed	0.119	DU1
DU_Ssed	0.882	DU	Stom-Sed	0.118	DU1
DU_Ssed	0.882	DU	Stom-Sed	0.118	DU1
DU_Ssed	0.882	DU	Stom-Sed	0.118	DU1
DU_Ssed	0.882	DU	Stom-Sed	0.118	DU1
DU_Ssed	0.882	DU	Stom-Sed	0.118	DU1
DU_Ssed	0.883	DU	Stom-Sed	0.117	DU1
DU_Ssed	0.883	DU	Stom-Sed	0.117	DU1
DU_Ssed	0.883	DU	Stom-Sed	0.117	DU1
DU_Ssed	0.884	DU	Stom-Sed	0.116	DU1
DU_Ssed	0.884	DU	Stom-Sed	0.116	DU1
DU_Ssed	0.884	DU	Stom-Sed	0.116	DU1
DU_Ssed	0.885	DU	Stom-Sed	0.115	DU1
DU_Ssed	0.885	DU	Stom-Sed	0.115	DU1
DU_Ssed	0.886	DU	Stom-Sed	0.114	DU1
DU_Ssed	0.887	DU	Stom-Sed	0.113	DU1
DU_Ssed	0.887	DU	Stom-Sed	0.113	DU1
DU_Ssed	0.887	DU	Stom-Sed	0.113	DU1
DU_Ssed	0.889	DU	Stom-Sed	0.111	DU1
DU_Ssed	0.889	DU	Stom-Sed	0.111	DU1
DU_Ssed	0.889	DU	Stom-Sed	0.111	DU1
DU_Ssed	0.889	DU	Stom-Sed	0.111	DU1
DU_Ssed	0.89	DU	Stom-Sed	0.11	DU1
DU_Ssed	0.89	DU	Stom-Sed	0.11	DU1
DU_Ssed	0.89	DU	Stom-Sed	0.11	DU1
DU_Ssed	0.89	DU	Stom-Sed	0.11	DU1
DU_Ssed	0.891	DU	Stom-Sed	0.109	DU1
DU_Ssed	0.892	DU	Stom-Sed	0.108	DU1
DU_Ssed	0.892	DU	Stom-Sed	0.108	DU1
DU_Ssed	0.892	DU	Stom-Sed	0.108	DU1
DU_Ssed	0.892	DU	Stom-Sed	0.108	DU1
DU_Ssed	0.893	DU	Stom-Sed	0.107	DU1
DU_Ssed	0.893	DU	Stom-Sed	0.107	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.894	DU	Stom-Sed	0.106	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.895	DU	Stom-Sed	0.105	DU1
DU_Ssed	0.896	DU	Stom-Sed	0.104	DU1
DU_Ssed	0.896	DU	Stom-Sed	0.104	DU1
DU_Ssed	0.896	DU	Stom-Sed	0.104	DU2
DU_Ssed	0.896	DU	Stom-Sed	0.104	DU2
DU_Ssed	0.896	DU	Stom-Sed	0.104	DU2
DU_Ssed	0.897	DU	Stom-Sed	0.103	DU2
DU_Ssed	0.897	DU	Stom-Sed	0.103	DU2
DU_Ssed	0.898	DU	Stom-Sed	0.102	DU2
DU_Ssed	0.898	DU	Stom-Sed	0.102	DU2
DU_Ssed	0.898	DU	Stom-Sed	0.102	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.899	DU	Stom-Sed	0.101	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.9	DU	Stom-Sed	0.1	DU2
DU_Ssed	0.901	DU	Stom-Sed	0.099	DU2
DU_Ssed	0.901	DU	Stom-Sed	0.099	DU2
DU_Ssed	0.901	DU	Stom-Sed	0.099	DU2
DU_Ssed	0.901	DU	Stom-Sed	0.099	DU2
DU_Ssed	0.901	DU	Stom-Sed	0.099	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.902	DU	Stom-Sed	0.098	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.903	DU	Stom-Sed	0.097	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.904	DU	Stom-Sed	0.096	DU2
DU_Ssed	0.905	DU	Stom-Sed	0.095	DU2
DU_Ssed	0.905	DU	Stom-Sed	0.095	DU2
DU_Ssed	0.905	DU	Stom-Sed	0.095	DU2
DU_Ssed	0.905	DU	Stom-Sed	0.095	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.906	DU	Stom-Sed	0.094	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.907	DU	Stom-Sed	0.093	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.908	DU	Stom-Sed	0.092	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.909	DU	Stom-Sed	0.091	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.91	DU	Stom-Sed	0.09	DU2
DU_Ssed	0.911	DU	Stom-Sed	0.089	DU2
DU_Ssed	0.911	DU	Stom-Sed	0.089	DU2
DU_Ssed	0.911	DU	Stom-Sed	0.089	DU2
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU2
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU2
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU2
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU1
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU1
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU1
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU1
DU_Ssed	0.912	DU	Stom-Sed	0.088	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.913	DU	Stom-Sed	0.087	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.914	DU	Stom-Sed	0.086	DU1
DU_Ssed	0.915	DU	Stom-Sed	0.085	DU1
DU_Ssed	0.915	DU	Stom-Sed	0.085	DU1
DU_Ssed	0.915	DU	Stom-Sed	0.085	DU1
DU_Ssed	0.915	DU	Stom-Sed	0.085	DU1
DU_Ssed	0.916	DU	Stom-Sed	0.084	DU1
DU_Ssed	0.916	DU	Stom-Sed	0.084	DU1
DU_Ssed	0.916	DU	Stom-Sed	0.084	DU1
DU_Ssed	0.916	DU	Stom-Sed	0.084	DU1
