"","variable","value"
"19245","DU_Ssed",NA
"19246","DU_Ssed",NA
"19247","DU_Ssed",NA
"19248","DU_Ssed",NA
"19249","DU_Ssed",NA
"19250","DU_Ssed",NA
"19251","DU_Ssed",NA
"19252","DU_Ssed",NA
"19253","DU_Ssed",NA
"19254","DU_Ssed",NA
"19255","DU_Ssed",NA
"19256","DU_Ssed",NA
"19257","DU_Ssed",NA
"19258","DU_Ssed",NA
"19259","DU_Ssed",NA
"19260","DU_Ssed",NA
"19261","DU_Ssed",NA
"19262","DU_Ssed",NA
"19263","DU_Ssed",NA
"19264","DU_Ssed",NA
"19265","DU_Ssed",NA
"19266","DU_Ssed",NA
"19267","DU_Ssed",NA
"19268","DU_Ssed",NA
"19269","DU_Ssed",NA
"19270","DU_Ssed",NA
"19271","DU_Ssed",NA
"19272","DU_Ssed",NA
"19273","DU_Ssed",NA
"19274","DU_Ssed",NA
"19275","DU_Ssed",NA
"19276","DU_Ssed",NA
"19277","DU_Ssed",NA
"19278","DU_Ssed",NA
"19279","DU_Ssed",NA
"19280","DU_Ssed",NA
"19281","DU_Ssed",NA
"19282","DU_Ssed",NA
"19283","DU_Ssed",NA
"19284","DU_Ssed",NA
"19285","DU_Ssed",NA
"19286","DU_Ssed",NA
"19287","DU_Ssed",NA
"19288","DU_Ssed",NA
"19289","DU_Ssed",NA
"19290","DU_Ssed",NA
"19291","DU_Ssed",NA
"19292","DU_Ssed",NA
"19293","DU_Ssed",NA
"19294","DU_Ssed",NA
"19295","DU_Ssed",NA
"19296","DU_Ssed",NA
"19297","DU_Ssed",NA
"19298","DU_Ssed",NA
"19299","DU_Ssed",NA
"19300","DU_Ssed",NA
"19301","DU_Ssed",NA
"19302","DU_Ssed",NA
"19303","DU_Ssed",NA
"19304","DU_Ssed",NA
"19305","DU_Ssed",NA
"19306","DU_Ssed",NA
"19307","DU_Ssed",NA
"19308","DU_Ssed",NA
"19309","DU_Ssed",NA
"19310","DU_Ssed",NA
"19311","DU_Ssed",NA
"19312","DU_Ssed",NA
"19313","DU_Ssed",NA
"19314","DU_Ssed",NA
"19315","DU_Ssed",NA
"19316","DU_Ssed",NA
"19317","DU_Ssed",NA
"19318","DU_Ssed",NA
"19319","DU_Ssed",NA
"19320","DU_Ssed",NA
"19321","DU_Ssed",NA
"19322","DU_Ssed",NA
"19323","DU_Ssed",NA
"19324","DU_Ssed",NA
"19325","DU_Ssed",NA
"19326","DU_Ssed",NA
"19327","DU_Ssed",NA
"19328","DU_Ssed",NA
"19329","DU_Ssed",NA
"19330","DU_Ssed",NA
"19331","DU_Ssed",NA
"19332","DU_Ssed",NA
"19333","DU_Ssed",NA
"19334","DU_Ssed",NA
"19335","DU_Ssed",NA
"19336","DU_Ssed",NA
"19337","DU_Ssed",NA
"19338","DU_Ssed",NA
"19339","DU_Ssed",NA
"19340","DU_Ssed",NA
"19341","DU_Ssed",NA
"19342","DU_Ssed",NA
"19343","DU_Ssed",NA
"19344","DU_Ssed",NA
"19345","DU_Ssed",NA
"19346","DU_Ssed",NA
"19347","DU_Ssed",NA
"19348","DU_Ssed",NA
"19349","DU_Ssed",NA
"19350","DU_Ssed",NA
"19351","DU_Ssed",NA
"19352","DU_Ssed",NA
"19353","DU_Ssed",NA
"19354","DU_Ssed",NA
"19355","DU_Ssed",NA
"19356","DU_Ssed",NA
"19357","DU_Ssed",NA
"19358","DU_Ssed",NA
"19359","DU_Ssed",NA
"19360","DU_Ssed",NA
"19361","DU_Ssed",NA
"19362","DU_Ssed",NA
"19363","DU_Ssed",NA
"19364","DU_Ssed",NA
"19365","DU_Ssed",NA
"19366","DU_Ssed",NA
"19367","DU_Ssed",NA
"19368","DU_Ssed",NA
"19369","DU_Ssed",NA
"19370","DU_Ssed",NA
"19371","DU_Ssed",NA
"19372","DU_Ssed",NA
"19373","DU_Ssed",NA
"19374","DU_Ssed",NA
"19375","DU_Ssed",NA
"19376","DU_Ssed",NA
"19377","DU_Ssed",NA
"19378","DU_Ssed",NA
"19379","DU_Ssed",NA
"19380","DU_Ssed",NA
"19381","DU_Ssed",NA
"19382","DU_Ssed",NA
"19383","DU_Ssed",NA
"19384","DU_Ssed",NA
"19385","DU_Ssed",NA
"19386","DU_Ssed",NA
"19387","DU_Ssed",NA
"19388","DU_Ssed",NA
"19389","DU_Ssed",NA
"19390","DU_Ssed",NA
"19391","DU_Ssed",NA
"19392","DU_Ssed",NA
"19393","DU_Ssed",NA
"19394","DU_Ssed",NA
"19395","DU_Ssed",NA
"19396","DU_Ssed",NA
"19397","DU_Ssed",NA
"19398","DU_Ssed",NA
"19399","DU_Ssed",NA
"19400","DU_Ssed",NA
"19401","DU_Ssed",NA
"19402","DU_Ssed",NA
"19403","DU_Ssed",NA
"19404","DU_Ssed",NA
"19405","DU_Ssed",NA
"19406","DU_Ssed",NA
"19407","DU_Ssed",NA
"19408","DU_Ssed",NA
"19409","DU_Ssed",NA
"19410","DU_Ssed",NA
"19411","DU_Ssed",NA
"19412","DU_Ssed",NA
"19413","DU_Ssed",NA
"19414","DU_Ssed",NA
"19415","DU_Ssed",NA
"19416","DU_Ssed",NA
"19417","DU_Ssed",NA
"19418","DU_Ssed",NA
"19419","DU_Ssed",NA
"19420","DU_Ssed",NA
"19421","DU_Ssed",NA
"19422","DU_Ssed",NA
"19423","DU_Ssed",NA
"19424","DU_Ssed",NA
"19425","DU_Ssed",NA
"19426","DU_Ssed",NA
"19427","DU_Ssed",NA
"19428","DU_Ssed",NA
"19429","DU_Ssed",NA
"19430","DU_Ssed",NA
"19431","DU_Ssed",NA
"19432","DU_Ssed",NA
"19433","DU_Ssed",NA
"19434","DU_Ssed",NA
"19435","DU_Ssed",NA
"19436","DU_Ssed",NA
"19437","DU_Ssed",NA
"19438","DU_Ssed",NA
"19439","DU_Ssed",NA
"19440","DU_Ssed",NA
"19441","DU_Ssed",NA
"19442","DU_Ssed",NA
"19443","DU_Ssed",NA
"19444","DU_Ssed",NA
"19445","DU_Ssed",NA
"19446","DU_Ssed",NA
"19447","DU_Ssed",NA
"19448","DU_Ssed",NA
"19449","DU_Ssed",NA
"19450","DU_Ssed",NA
"19451","DU_Ssed",NA
"19452","DU_Ssed",NA
"19453","DU_Ssed",NA
"19454","DU_Ssed",NA
"19455","DU_Ssed",NA
"19456","DU_Ssed",NA
"19457","DU_Ssed",NA
"19458","DU_Ssed",NA
"19459","DU_Ssed",NA
"19460","DU_Ssed",NA
"19461","DU_Ssed",NA
"19462","DU_Ssed",NA
"19463","DU_Ssed",NA
"19464","DU_Ssed",NA
"19465","DU_Ssed",NA
"19466","DU_Ssed",NA
"19467","DU_Ssed",NA
"19468","DU_Ssed",NA
"19469","DU_Ssed",NA
"19470","DU_Ssed",NA
"19471","DU_Ssed",NA
"19472","DU_Ssed",NA
"19473","DU_Ssed",NA
"19474","DU_Ssed",NA
"19475","DU_Ssed",NA
"19476","DU_Ssed",NA
"19477","DU_Ssed",NA
"19478","DU_Ssed",NA
"19479","DU_Ssed",NA
"19480","DU_Ssed",NA
"19481","DU_Ssed",NA
"19482","DU_Ssed",NA
"19483","DU_Ssed",NA
"19484","DU_Ssed",NA
"19485","DU_Ssed",NA
"19486","DU_Ssed",NA
"19487","DU_Ssed",NA
"19488","DU_Ssed",NA
"19489","DU_Ssed",NA
"19490","DU_Ssed",NA
"19491","DU_Ssed",NA
"19492","DU_Ssed",NA
"19493","DU_Ssed",NA
"19494","DU_Ssed",NA
"19495","DU_Ssed",NA
"19496","DU_Ssed",NA
"19497","DU_Ssed",NA
"19498","DU_Ssed",NA
"19499","DU_Ssed",NA
"19500","DU_Ssed",NA
"19501","DU_Ssed",NA
"19502","DU_Ssed",NA
"19503","DU_Ssed",NA
"19504","DU_Ssed",NA
"19505","DU_Ssed",NA
"19506","DU_Ssed",NA
"19507","DU_Ssed",NA
"19508","DU_Ssed",NA
"19509","DU_Ssed",NA
"19510","DU_Ssed",NA
"19511","DU_Ssed",NA
"19512","DU_Ssed",NA
"19513","DU_Ssed",NA
"19514","DU_Ssed",NA
"19515","DU_Ssed",NA
"19516","DU_Ssed",NA
"19517","DU_Ssed",NA
"19518","DU_Ssed",NA
"19519","DU_Ssed",NA
"19520","DU_Ssed",NA
"19521","DU_Ssed",NA
"19522","DU_Ssed",NA
"19523","DU_Ssed",NA
"19524","DU_Ssed",NA
"19525","DU_Ssed",NA
"19526","DU_Ssed",NA
"19527","DU_Ssed",NA
"19528","DU_Ssed",NA
"19529","DU_Ssed",NA
"19530","DU_Ssed",NA
"19531","DU_Ssed",NA
"19532","DU_Ssed",NA
"19533","DU_Ssed",NA
"19534","DU_Ssed",NA
"19535","DU_Ssed",NA
"19536","DU_Ssed",NA
"19537","DU_Ssed",NA
"19538","DU_Ssed",NA
"19539","DU_Ssed",NA
"19540","DU_Ssed",NA
"19541","DU_Ssed",NA
"19542","DU_Ssed",NA
"19543","DU_Ssed",NA
"19544","DU_Ssed",NA
"19545","DU_Ssed",NA
"19546","DU_Ssed",NA
"19547","DU_Ssed",NA
"19548","DU_Ssed",NA
"19549","DU_Ssed",NA
"19550","DU_Ssed",NA
"19551","DU_Ssed",NA
"19552","DU_Ssed",NA
"19553","DU_Ssed",NA
"19554","DU_Ssed",NA
"19555","DU_Ssed",NA
"19556","DU_Ssed",NA
"19557","DU_Ssed",NA
"19558","DU_Ssed",NA
"19559","DU_Ssed",NA
"19560","DU_Ssed",NA
"19561","DU_Ssed",NA
"19562","DU_Ssed",NA
"19563","DU_Ssed",NA
"19564","DU_Ssed",NA
"19565","DU_Ssed",NA
"19566","DU_Ssed",NA
"19567","DU_Ssed",NA
"19568","DU_Ssed",NA
"19569","DU_Ssed",NA
"19570","DU_Ssed",NA
"19571","DU_Ssed",NA
"19572","DU_Ssed",NA
"19573","DU_Ssed",NA
"19574","DU_Ssed",NA
"19575","DU_Ssed",NA
"19576","DU_Ssed",NA
"19577","DU_Ssed",NA
"19578","DU_Ssed",NA
"19579","DU_Ssed",NA
"19580","DU_Ssed",NA
"19581","DU_Ssed",NA
"19582","DU_Ssed",NA
"19583","DU_Ssed",NA
"19584","DU_Ssed",NA
"19585","DU_Ssed",NA
"19586","DU_Ssed",NA
"19587","DU_Ssed",NA
"19588","DU_Ssed",NA
"19589","DU_Ssed",NA
"19590","DU_Ssed",NA
"19591","DU_Ssed",NA
"19592","DU_Ssed",NA
"19593","DU_Ssed",NA
"19594","DU_Ssed",NA
"19595","DU_Ssed",NA
"19596","DU_Ssed",NA
"19597","DU_Ssed",NA
"19598","DU_Ssed",NA
"19599","DU_Ssed",NA
"19600","DU_Ssed",NA
"19601","SU_SW.1",0.897
"19602","SU_SW.1",0.883
"19603","SU_SW.1",0.94
"19604","SU_SW.1",0.942
"19605","SU_SW.1",0.904
"19606","SU_SW.1",0.891
"19607","SU_SW.1",0.847
"19608","SU_SW.1",0.846
"19609","SU_SW.1",0.939
"19610","SU_SW.1",0.874
"19611","SU_SW.1",0.861
"19612","SU_SW.1",0.924
"19613","SU_SW.1",0.896
"19614","SU_SW.1",0.938
"19615","SU_SW.1",0.951
"19616","SU_SW.1",0.932
"19617","SU_SW.1",0.917
"19618","SU_SW.1",0.87
"19619","SU_SW.1",0.892
"19620","SU_SW.1",0.937
"19621","SU_SW.1",0.894
"19622","SU_SW.1",0.9
"19623","SU_SW.1",0.942
"19624","SU_SW.1",0.924
"19625","SU_SW.1",0.948
"19626","SU_SW.1",0.957
"19627","SU_SW.1",0.948
"19628","SU_SW.1",0.931
"19629","SU_SW.1",0.886
"19630","SU_SW.1",0.887
"19631","SU_SW.1",0.949
"19632","SU_SW.1",0.91
"19633","SU_SW.1",0.908
"19634","SU_SW.1",0.839
"19635","SU_SW.1",0.85
"19636","SU_SW.1",0.902
"19637","SU_SW.1",0.893
"19638","SU_SW.1",0.818
"19639","SU_SW.1",0.795
"19640","SU_SW.1",0.75
"19641","SU_SW.1",0.766
"19642","SU_SW.1",0.895
"19643","SU_SW.1",0.786
"19644","SU_SW.1",0.748
"19645","SU_SW.1",0.915
"19646","SU_SW.1",0.909
"19647","SU_SW.1",0.914
"19648","SU_SW.1",0.917
"19649","SU_SW.1",0.922
"19650","SU_SW.1",0.908
"19651","SU_SW.1",0.863
"19652","SU_SW.1",0.877
"19653","SU_SW.1",0.912
"19654","SU_SW.1",0.918
"19655","SU_SW.1",0.876
"19656","SU_SW.1",0.947
"19657","SU_SW.1",0.928
"19658","SU_SW.1",0.941
"19659","SU_SW.1",0.945
"19660","SU_SW.1",0.955
"19661","SU_SW.1",0.943
"19662","SU_SW.1",0.902
"19663","SU_SW.1",0.922
"19664","SU_SW.1",0.945
"19665","SU_SW.1",0.922
"19666","SU_SW.1",0.921
"19667","SU_SW.1",0.959
"19668","SU_SW.1",0.947
"19669","SU_SW.1",0.964
"19670","SU_SW.1",0.968
"19671","SU_SW.1",0.966
"19672","SU_SW.1",0.959
"19673","SU_SW.1",0.942
"19674","SU_SW.1",0.941
"19675","SU_SW.1",0.964
"19676","SU_SW.1",0.952
"19677","SU_SW.1",0.954
"19678","SU_SW.1",0.908
"19679","SU_SW.1",0.9
"19680","SU_SW.1",0.948
"19681","SU_SW.1",0.954
"19682","SU_SW.1",0.914
"19683","SU_SW.1",0.9
"19684","SU_SW.1",0.852
"19685","SU_SW.1",0.864
"19686","SU_SW.1",0.957
"19687","SU_SW.1",0.882
"19688","SU_SW.1",0.877
"19689","SU_SW.1",0.96
"19690","SU_SW.1",0.932
"19691","SU_SW.1",0.944
"19692","SU_SW.1",0.949
"19693","SU_SW.1",0.961
"19694","SU_SW.1",0.947
"19695","SU_SW.1",0.877
"19696","SU_SW.1",0.909
"19697","SU_SW.1",0.925
"19698","SU_SW.1",0.913
"19699","SU_SW.1",0.911
"19700","SU_SW.1",0.975
"19701","SU_SW.1",0.962
"19702","SU_SW.1",0.966
"19703","SU_SW.1",0.966
"19704","SU_SW.1",0.974
"19705","SU_SW.1",0.967
"19706","SU_SW.1",0.948
"19707","SU_SW.1",0.935
"19708","SU_SW.1",0.967
"19709","SU_SW.1",0.959
"19710","SU_SW.1",0.944
"19711","SU_SW.1",0.937
"19712","SU_SW.1",0.903
"19713","SU_SW.1",0.924
"19714","SU_SW.1",0.942
"19715","SU_SW.1",0.941
"19716","SU_SW.1",0.926
"19717","SU_SW.1",0.89
"19718","SU_SW.1",0.888
"19719","SU_SW.1",0.923
"19720","SU_SW.1",0.914
"19721","SU_SW.1",0.9
"19722","SU_SW.1",0.884
"19723","SU_SW.1",0.873
"19724","SU_SW.1",0.921
"19725","SU_SW.1",0.928
"19726","SU_SW.1",0.861
"19727","SU_SW.1",0.846
"19728","SU_SW.1",0.793
"19729","SU_SW.1",0.798
"19730","SU_SW.1",0.918
"19731","SU_SW.1",0.792
"19732","SU_SW.1",0.792
"19733","SU_SW.1",0.924
"19734","SU_SW.1",0.895
"19735","SU_SW.1",0.948
"19736","SU_SW.1",0.954
"19737","SU_SW.1",0.929
"19738","SU_SW.1",0.92
"19739","SU_SW.1",0.87
"19740","SU_SW.1",0.88
"19741","SU_SW.1",0.943
"19742","SU_SW.1",0.884
"19743","SU_SW.1",0.896
"19744","SU_SW.1",0.9
"19745","SU_SW.1",0.898
"19746","SU_SW.1",0.913
"19747","SU_SW.1",0.914
"19748","SU_SW.1",0.904
"19749","SU_SW.1",0.89
"19750","SU_SW.1",0.852
"19751","SU_SW.1",0.869
"19752","SU_SW.1",0.917
"19753","SU_SW.1",0.9
"19754","SU_SW.1",0.86
"19755","SU_SW.1",0.897
"19756","SU_SW.1",0.907
"19757","SU_SW.1",0.919
"19758","SU_SW.1",0.909
"19759","SU_SW.1",0.901
"19760","SU_SW.1",0.899
"19761","SU_SW.1",0.899
"19762","SU_SW.1",0.9
"19763","SU_SW.1",0.925
"19764","SU_SW.1",0.923
"19765","SU_SW.1",0.898
"19766","SU_SW.1",0.933
"19767","SU_SW.1",0.924
"19768","SU_SW.1",0.927
"19769","SU_SW.1",0.939
"19770","SU_SW.1",0.943
"19771","SU_SW.1",0.936
"19772","SU_SW.1",0.887
"19773","SU_SW.1",0.906
"19774","SU_SW.1",0.923
"19775","SU_SW.1",0.912
"19776","SU_SW.1",0.916
"19777","SU_SW.1",NA
"19778","SU_SW.1",NA
"19779","SU_SW.1",NA
"19780","SU_SW.1",NA
"19781","SU_SW.1",NA
"19782","SU_SW.1",NA
"19783","SU_SW.1",NA
"19784","SU_SW.1",NA
"19785","SU_SW.1",NA
"19786","SU_SW.1",NA
"19787","SU_SW.1",NA
"19788","SU_SW.1",NA
"19789","SU_SW.1",NA
"19790","SU_SW.1",NA
"19791","SU_SW.1",NA
"19792","SU_SW.1",NA
"19793","SU_SW.1",NA
"19794","SU_SW.1",NA
"19795","SU_SW.1",NA
"19796","SU_SW.1",NA
"19797","SU_SW.1",NA
"19798","SU_SW.1",NA
"19799","SU_SW.1",NA
"19800","SU_SW.1",NA
"19801","SU_SW.1",NA
"19802","SU_SW.1",NA
"19803","SU_SW.1",NA
"19804","SU_SW.1",NA
"19805","SU_SW.1",NA
"19806","SU_SW.1",NA
"19807","SU_SW.1",NA
"19808","SU_SW.1",NA
"19809","SU_SW.1",NA
"19810","SU_SW.1",NA
"19811","SU_SW.1",NA
"19812","SU_SW.1",NA
"19813","SU_SW.1",NA
"19814","SU_SW.1",NA
"19815","SU_SW.1",NA
"19816","SU_SW.1",NA
"19817","SU_SW.1",NA
"19818","SU_SW.1",NA
"19819","SU_SW.1",NA
"19820","SU_SW.1",NA
"19821","SU_SW.1",NA
"19822","SU_SW.1",NA
"19823","SU_SW.1",NA
"19824","SU_SW.1",NA
"19825","SU_SW.1",NA
"19826","SU_SW.1",NA
"19827","SU_SW.1",NA
"19828","SU_SW.1",NA
"19829","SU_SW.1",NA
"19830","SU_SW.1",NA
"19831","SU_SW.1",NA
"19832","SU_SW.1",NA
"19833","SU_SW.1",NA
"19834","SU_SW.1",NA
"19835","SU_SW.1",NA
"19836","SU_SW.1",NA
"19837","SU_SW.1",NA
"19838","SU_SW.1",NA
"19839","SU_SW.1",NA
"19840","SU_SW.1",NA
"19841","SU_SW.1",NA
"19842","SU_SW.1",NA
"19843","SU_SW.1",NA
"19844","SU_SW.1",NA
"19845","SU_SW.1",NA
"19846","SU_SW.1",NA
"19847","SU_SW.1",NA
"19848","SU_SW.1",NA
"19849","SU_SW.1",NA
"19850","SU_SW.1",NA
"19851","SU_SW.1",NA
"19852","SU_SW.1",NA
"19853","SU_SW.1",NA
"19854","SU_SW.1",NA
"19855","SU_SW.1",NA
"19856","SU_SW.1",NA
"19857","SU_SW.1",NA
"19858","SU_SW.1",NA
"19859","SU_SW.1",NA
"19860","SU_SW.1",NA
"19861","SU_SW.1",NA
"19862","SU_SW.1",NA
"19863","SU_SW.1",NA
"19864","SU_SW.1",NA
"19865","SU_SW.1",NA
"19866","SU_SW.1",NA
"19867","SU_SW.1",NA
"19868","SU_SW.1",NA
"19869","SU_SW.1",NA
"19870","SU_SW.1",NA
"19871","SU_SW.1",NA
"19872","SU_SW.1",NA
"19873","SU_SW.1",NA
"19874","SU_SW.1",NA
"19875","SU_SW.1",NA
"19876","SU_SW.1",NA
"19877","SU_SW.1",NA
"19878","SU_SW.1",NA
"19879","SU_SW.1",NA
"19880","SU_SW.1",NA
"19881","SU_SW.1",NA
"19882","SU_SW.1",NA
"19883","SU_SW.1",NA
"19884","SU_SW.1",NA
"19885","SU_SW.1",NA
"19886","SU_SW.1",NA
"19887","SU_SW.1",NA
"19888","SU_SW.1",NA
"19889","SU_SW.1",NA
"19890","SU_SW.1",NA
"19891","SU_SW.1",NA
"19892","SU_SW.1",NA
"19893","SU_SW.1",NA
"19894","SU_SW.1",NA
"19895","SU_SW.1",NA
"19896","SU_SW.1",NA
"19897","SU_SW.1",NA
"19898","SU_SW.1",NA
"19899","SU_SW.1",NA
"19900","SU_SW.1",NA
"19901","SU_SW.1",NA
"19902","SU_SW.1",NA
"19903","SU_SW.1",NA
"19904","SU_SW.1",NA
"19905","SU_SW.1",NA
"19906","SU_SW.1",NA
"19907","SU_SW.1",NA
"19908","SU_SW.1",NA
"19909","SU_SW.1",NA
"19910","SU_SW.1",NA
"19911","SU_SW.1",NA
"19912","SU_SW.1",NA
"19913","SU_SW.1",NA
"19914","SU_SW.1",NA
"19915","SU_SW.1",NA
"19916","SU_SW.1",NA
"19917","SU_SW.1",NA
"19918","SU_SW.1",NA
"19919","SU_SW.1",NA
"19920","SU_SW.1",NA
"19921","SU_SW.1",NA
"19922","SU_SW.1",NA
"19923","SU_SW.1",NA
"19924","SU_SW.1",NA
"19925","SU_SW.1",NA
"19926","SU_SW.1",NA
"19927","SU_SW.1",NA
"19928","SU_SW.1",NA
"19929","SU_SW.1",NA
"19930","SU_SW.1",NA
"19931","SU_SW.1",NA
"19932","SU_SW.1",NA
"19933","SU_SW.1",NA
"19934","SU_SW.1",NA
"19935","SU_SW.1",NA
"19936","SU_SW.1",NA
"19937","SU_SW.1",NA
"19938","SU_SW.1",NA
"19939","SU_SW.1",NA
"19940","SU_SW.1",NA
"19941","SU_SW.1",NA
"19942","SU_SW.1",NA
"19943","SU_SW.1",NA
"19944","SU_SW.1",NA
"19945","SU_SW.1",NA
"19946","SU_SW.1",NA
"19947","SU_SW.1",NA
"19948","SU_SW.1",NA
"19949","SU_SW.1",NA
"19950","SU_SW.1",NA
"19951","SU_SW.1",NA
"19952","SU_SW.1",NA
"19953","SU_SW.1",NA
"19954","SU_SW.1",NA
"19955","SU_SW.1",NA
"19956","SU_SW.1",NA
"19957","SU_SW.1",NA
"19958","SU_SW.1",NA
"19959","SU_SW.1",NA
"19960","SU_SW.1",NA
"19961","SU_SW.1",NA
"19962","SU_SW.1",NA
"19963","SU_SW.1",NA
"19964","SU_SW.1",NA
"19965","SU_SW.1",NA
"19966","SU_SW.1",NA
"19967","SU_SW.1",NA
"19968","SU_SW.1",NA
"19969","SU_SW.1",NA
"19970","SU_SW.1",NA
"19971","SU_SW.1",NA
"19972","SU_SW.1",NA
"19973","SU_SW.1",NA
"19974","SU_SW.1",NA
"19975","SU_SW.1",NA
"19976","SU_SW.1",NA
"19977","SU_SW.1",NA
"19978","SU_SW.1",NA
"19979","SU_SW.1",NA
"19980","SU_SW.1",NA
"19981","SU_SW.1",NA
"19982","SU_SW.1",NA
"19983","SU_SW.1",NA
"19984","SU_SW.1",NA
"19985","SU_SW.1",NA
"19986","SU_SW.1",NA
"19987","SU_SW.1",NA
"19988","SU_SW.1",NA
"19989","SU_SW.1",NA
"19990","SU_SW.1",NA
"19991","SU_SW.1",NA
"19992","SU_SW.1",NA
"19993","SU_SW.1",NA
"19994","SU_SW.1",NA
"19995","SU_SW.1",NA
"19996","SU_SW.1",NA
"19997","SU_SW.1",NA
"19998","SU_SW.1",NA
"19999","SU_SW.1",NA
"20000","SU_SW.1",NA
"20001","SU_SW.1",NA
"20002","SU_SW.1",NA
"20003","SU_SW.1",NA
"20004","SU_SW.1",NA
"20005","SU_SW.1",NA
"20006","SU_SW.1",NA
"20007","SU_SW.1",NA
"20008","SU_SW.1",NA
"20009","SU_SW.1",NA
"20010","SU_SW.1",NA
"20011","SU_SW.1",NA
"20012","SU_SW.1",NA
"20013","SU_SW.1",NA
"20014","SU_SW.1",NA
"20015","SU_SW.1",NA
"20016","SU_SW.1",NA
"20017","SU_SW.1",NA
"20018","SU_SW.1",NA
"20019","SU_SW.1",NA
"20020","SU_SW.1",NA
"20021","SU_SW.1",NA
"20022","SU_SW.1",NA
"20023","SU_SW.1",NA
"20024","SU_SW.1",NA
"20025","SU_SW.1",NA
"20026","SU_SW.1",NA
"20027","SU_SW.1",NA
"20028","SU_SW.1",NA
"20029","SU_SW.1",NA
"20030","SU_SW.1",NA
"20031","SU_SW.1",NA
"20032","SU_SW.1",NA
"20033","SU_SW.1",NA
"20034","SU_SW.1",NA
"20035","SU_SW.1",NA
"20036","SU_SW.1",NA
"20037","SU_SW.1",NA
"20038","SU_SW.1",NA
"20039","SU_SW.1",NA
"20040","SU_SW.1",NA
"20041","SU_SW.1",NA
"20042","SU_SW.1",NA
"20043","SU_SW.1",NA
"20044","SU_SW.1",NA
"20045","SU_SW.1",NA
"20046","SU_SW.1",NA
"20047","SU_SW.1",NA
"20048","SU_SW.1",NA
"20049","SU_SW.1",NA
"20050","SU_SW.1",NA
"20051","SU_SW.1",NA
"20052","SU_SW.1",NA
"20053","SU_SW.1",NA
"20054","SU_SW.1",NA
"20055","SU_SW.1",NA
"20056","SU_SW.1",NA
"20057","SU_SW.1",NA
"20058","SU_SW.1",NA
"20059","SU_SW.1",NA
"20060","SU_SW.1",NA
"20061","SU_SW.1",NA
"20062","SU_SW.1",NA
"20063","SU_SW.1",NA
"20064","SU_SW.1",NA
"20065","SU_SW.1",NA
"20066","SU_SW.1",NA
"20067","SU_SW.1",NA
"20068","SU_SW.1",NA
"20069","SU_SW.1",NA
"20070","SU_SW.1",NA
"20071","SU_SW.1",NA
"20072","SU_SW.1",NA
"20073","SU_SW.1",NA
"20074","SU_SW.1",NA
"20075","SU_SW.1",NA
"20076","SU_SW.1",NA
"20077","SU_SW.1",NA
"20078","SU_SW.1",NA
"20079","SU_SW.1",NA
"20080","SU_SW.1",NA
"20081","SU_SW.1",NA
"20082","SU_SW.1",NA
"20083","SU_SW.1",NA
"20084","SU_SW.1",NA
"20085","SU_SW.1",NA
"20086","SU_SW.1",NA
"20087","SU_SW.1",NA
"20088","SU_SW.1",NA
"20089","SU_SW.1",NA
"20090","SU_SW.1",NA
"20091","SU_SW.1",NA
"20092","SU_SW.1",NA
"20093","SU_SW.1",NA
"20094","SU_SW.1",NA
"20095","SU_SW.1",NA
"20096","SU_SW.1",NA
"20097","SU_SW.1",NA
"20098","SU_SW.1",NA
"20099","SU_SW.1",NA
"20100","SU_SW.1",NA
"20101","SU_SW.1",NA
"20102","SU_SW.1",NA
"20103","SU_SW.1",NA
"20104","SU_SW.1",NA
"20105","SU_SW.1",NA
"20106","SU_SW.1",NA
"20107","SU_SW.1",NA
"20108","SU_SW.1",NA
"20109","SU_SW.1",NA
"20110","SU_SW.1",NA
"20111","SU_SW.1",NA
"20112","SU_SW.1",NA
"20113","SU_SW.1",NA
"20114","SU_SW.1",NA
"20115","SU_SW.1",NA
"20116","SU_SW.1",NA
"20117","SU_SW.1",NA
"20118","SU_SW.1",NA
"20119","SU_SW.1",NA
"20120","SU_SW.1",NA
"20121","SU_SW.1",NA
"20122","SU_SW.1",NA
"20123","SU_SW.1",NA
"20124","SU_SW.1",NA
"20125","SU_SW.1",NA
"20126","SU_SW.1",NA
"20127","SU_SW.1",NA
"20128","SU_SW.1",NA
"20129","SU_SW.1",NA
"20130","SU_SW.1",NA
"20131","SU_SW.1",NA
"20132","SU_SW.1",NA
"20133","SU_SW.1",NA
"20134","SU_SW.1",NA
"20135","SU_SW.1",NA
"20136","SU_SW.1",NA
"20137","SU_SW.1",NA
"20138","SU_SW.1",NA
"20139","SU_SW.1",NA
"20140","SU_SW.1",NA
"20141","SU_SW.1",NA
"20142","SU_SW.1",NA
"20143","SU_SW.1",NA
"20144","SU_SW.1",NA
"20145","SU_SW.1",NA
"20146","SU_SW.1",NA
"20147","SU_SW.1",NA
"20148","SU_SW.1",NA
"20149","SU_SW.1",NA
"20150","SU_SW.1",NA
"20151","SU_SW.1",NA
"20152","SU_SW.1",NA
"20153","SU_SW.1",NA
"20154","SU_SW.1",NA
"20155","SU_SW.1",NA
"20156","SU_SW.1",NA
"20157","SU_SW.1",NA
"20158","SU_SW.1",NA
"20159","SU_SW.1",NA
"20160","SU_SW.1",NA
"20161","SU_SW.1",NA
"20162","SU_SW.1",NA
"20163","SU_SW.1",NA
"20164","SU_SW.1",NA
"20165","SU_SW.1",NA
